Date,AdjClose,Return
2019-01-18,48.415245,0.009497506
2019-01-22,47.826893,-0.012152205
2019-01-23,47.969234,0.002976171
2019-01-24,48.102081,0.002769421
2019-01-25,48.462685,0.00749664
2019-01-28,48.196983,-0.00548261
2019-01-29,48.234932,0.000787373
2019-01-30,48.794815,0.011607418
2019-01-31,49.070011,0.005639862
2019-02-01,48.994095,-0.001547096
2019-02-04,49.202862,0.004261065
2019-02-05,49.487545,0.005785903
2019-02-06,49.316738,-0.003451515
2019-02-07,48.927673,-0.007889107
2019-02-08,48.880219,-0.000969881
2019-02-11,48.956139,0.001553185
2019-02-12,49.326229,0.007559624
2019-02-13,49.383167,0.001154315
2019-02-14,49.411629,0.00057635
2019-02-15,49.781719,0.007489937
2019-02-19,49.99049,0.004193728
2019-02-20,50.113853,0.002467729
2019-02-21,49.962029,-0.003029581
2019-02-22,50.246708,0.005697907
2019-02-25,50.28466,0.000755313
2019-02-26,50.322613,0.000754763
2019-02-27,50.256199,-0.001319765
2019-02-28,50.056915,-0.003965362
2019-03-01,50.313133,0.005118534
2019-03-04,50.161297,-0.00301782
2019-03-05,50.28466,0.002459326
2019-03-06,50.009468,-0.005472683
2019-03-07,49.620399,-0.007779907
2019-03-08,49.525509,-0.001912318
2019-03-11,50.009468,0.009771914
2019-03-12,50.15181,0.002846301
2019-03-13,50.427006,0.00548726
2019-03-14,50.38905,-0.000752692
2019-03-15,50.626278,0.004707928
2019-03-18,50.835049,0.004123768
2019-03-19,50.816071,-0.000373325
2019-03-20,50.797089,-0.000373543
2019-03-21,51.138714,0.006725287
2019-03-22,50.303638,-0.016329625
2019-03-25,50.322613,0.000377209
2019-03-26,50.550365,0.004525838
2019-03-27,50.474453,-0.00150171
2019-03-28,50.569347,0.00188004
2019-03-29,50.787601,0.004315935
2019-04-01,51.243095,0.008968606
2019-04-02,51.299278,0.001096401
2019-04-03,51.432568,0.002598282
2019-04-04,51.461124,0.000555212
2019-04-05,51.680111,0.004255387
2019-04-08,51.737244,0.001105512
2019-04-09,51.508732,-0.00441678
2019-04-10,51.613461,0.002033228
2019-04-11,51.613461,0
2019-04-12,51.889576,0.00534967
2019-04-15,51.85149,-0.000733982
2019-04-16,51.889576,0.000734521
2019-04-17,51.908623,0.000367068
2019-04-18,51.861023,-0.000916996
2019-04-22,51.899094,0.000734097
2019-04-23,52.099037,0.003852534
2019-04-24,52.041908,-0.001096546
2019-04-25,51.927662,-0.002195269
2019-04-26,52.118076,0.003666909
2019-04-29,52.194248,0.001461527
2019-04-30,52.260899,0.00127698
2019-05-01,51.841969,-0.008016127
